restaurant_id,date,review_id,stars,text,Sentiment
tr865,5/28/2012,revtrain20419,5,Anyone going MUST try the fried zucchini it's AMAZING!! Great service and great food!! The servings are huge!! You can not beat the price. We will definitely be returning and recommending it to everyone.,positive
tr865,5/31/2012,revtrain20420,1,Not the same quality of food compared to the W. Charleston location...,negative
tr865,8/16/2012,revtrain20421,1,"Upon arriving the restaurant was not busy for an early sunday morning. We were the only ones waiting to be seated. We were a party of 6 with 4 being children. I asked to have one highchair. I was seated at a booth then had to remind the waitress after several minutes if I could please have my highchair. The staff didn't seem too friendly but perhaps they are more used to serving the mostly an older crowd and were put off by all my kids. 



As far as the food we ordered the biscuits and gravy with eggs and potatoes. It was not good and worse my breakfast potatoes were green. The waffle and french toast breakfast plates were just ok not worth the price. The only on who enjoyed his food was my son who ordered pancakes with chocolate chips. They are not cooked in like other places they just threw a ton of chips on top so he had a big melted mess of chocolate everywhere. 



I'm pretty sad I did not get the experience everyone else seems to rave about. Normally I give places with really good reviews a second chance in case I came on a bad day. This place I will not being coming back to. If a cook bothers to serve me a potato thats obviously not ripe and green makes me feel like they don't care about the food they serve.",negative
tr865,9/27/2012,revtrain20422,5,"We have been going to the Omellet House for about 2 years. We have eaten breaksfast, lunch and dinner there. We go 2-3 times a week. We love their food and their family of servers. 

The owners mother and father work the nights, mostly. However, the owners father also does host work on the weekends. It is a family owned and run type of business. If you ever have an issue, you should discuss it with the owner. He will make it right. 

We love frequenting our local neighborhood businesses and keeping our money in the local neighborhood. This was definietely a GREAT find for us.

If you have never been, you should give it a try!!!",positive
tr865,10/22/2012,revtrain20423,4,"Omelet was huge! I had the ""Popeye"".  Came with Homemade Banana bread, was amazing! Service was pretty good. There whenever we needed. Would definitely recommend if you like omelets!",positive
tr865,11/2/2012,revtrain20424,4,I came back after a couple of years to get my usual corned beef hash w/ scrambled eggs and hot chocolate.  The dish also comes with just the right amount of potatoes. It was still delicious and this time I had  sampled the banana and pumpkin bread. They were both very tasty especially if you spread a little butter on the warm bread....yum!,positive
tr865,11/11/2012,revtrain20425,5,"Chicago sports fan rejoice! Having moved to Vegas 2 years ago and being a Cubs fan I find its hard to get comfortable as most restaurants and bars try to stay as neutral as possible so as not to offend customers from competing cities.



The Omelet House doesnt care about that nonsense. They are proud to be from Chicago and dont  try to hide it. All of their decor is Chicago based and I was in heaven.



Ok so how was the food? It was awesome! There was two of us and we split three dishes. The daughter had eggs Benedict and I had the loch ness. We split the waffle plate. The daughter said the Benedict was delicious and loved the waffle. 



My loch ness was pretty good but kinda gross at the same time.  I love seafood and I love eggs/breakfast dishes but have never tried to put the two together? Had to give it a try. 



The Shrimp was fresh but the shrimp flavor didnt mix well with the eggs and the avocado didnt help blend the flavors together. My suggestion for it would be to add a creamy white sauce to help blend the three contrasting flavors together.



The wait staff was top notch always willing to make a suggestion and refill your drink. Jen was our server and she was awesome and knew the dishes well enough to answer the many questions I had as well as to make suggestions bases on my questions.



The spiced pumpkin bread is amazing as well. I just cant seem to say enough nice things about this place but yes it is amazing and this humble Yelper highly recommends it.",positive
tr865,12/5/2012,revtrain20426,5,"I ate here for the first time recently. I had the best banana bread, served warm with a side of butter.... I had an omelet with bacon and avocado and bell peppers. The service was average but the food was great !! I'll be back for sure",positive
tr865,1/21/2013,revtrain20427,1,"DO NOT EAT HERE... especially if you have kids. this is the same name, but ""not affiliated"" with the other Omelet Houses. This store is not run the same, and they are not customer friendly. Everything is an upcharge. 



I refuse to order adult portions, and spend $12 for each of my kids to eat, when they only are going to eat a small amount. NO KIDS menu, no kids drinks. i tried to order from the ""specials menu"" which also says ""kids under 10 anytime"" and No special prices on HOLIDAYS. Are you kidding me? 



$7.89 for dry greasy eggs that my daughter didnt finish because they were poor quality.



My family does not eat PORK. Upcharge for turkey sausage, no turkey bacon! We will not ever return to this place ever. Their prices are already high enough, in my opinion, to absorb the cost of a single tiny Jimmy Dean turkey sausage patty. $3.99 for a single patty of turkey sausage... WOW! definitely not customer friendly pricing strategy. 



The server was nice, and friendly, and understanding, but agreed that the place was not kid or customer friendly. Had we not already ordered and received drinks, we would have left without ordering.



They can try to gouge the seniors and folks without kids who may patronize this place, but I can definitely see them going out of business.",negative
tr865,1/31/2013,revtrain20428,3,"It's OK.  As my wife says, we wouldn't go out of our way to eat here.  However, when in the area, it is an option.",positive
tr865,2/4/2013,revtrain20429,5,This place was awesome for some good breakfast and my server Pam was great! It was my first time there and she helped me find something I would enjoy instead of just trying to up sell me on something dumb. she also then took great care of me after that... I will for sure be going to see Pam!,positive
tr865,2/23/2013,revtrain20430,3,"Good food, huge servings. Decent service.",positive
tr865,5/29/2013,revtrain20431,3,"Chicago themed neighborhood breakfast spot that caters to local families.  It's tucked in the corner of the Smith's shopping center.  They offer a pretty wide/diverse selection of omelets plus some other breakfast dishes & lunch items.  Despite the name, we noticed that they had dinner menus there too.



We stopped in on a Saturday morning around 10am, and there was a 15 minute wait for a table.  It has a family owned business feel; everything and everybody has a purpose.  There were quite a few families with children who were all well behaved.  Service was no frills and to the point, but it was difficult to get water refills.



Bf was super happy about his omelet, the #20 Polish Omelet that was stuffed with cheddar & polish sausage.  The ham & egg plate was better than it looked.  



The mentality here was one of 'if it ain't broke, don't fix it', so I highly suspect that they will thrive on with the same consistency of service, menu, decor, etc.  Will nothing was bad, nothing was overly memorable as well.",positive
tr865,6/2/2013,revtrain20432,4,"very large portions, good food will be back when real hungry!",positive
tr865,6/5/2013,revtrain20433,5,Great place for breakfast! Family friendly and great service. Yummy hollandaise sauce on my benedict.,positive
tr865,6/19/2013,revtrain20434,5,Great place,positive
tr865,8/3/2013,revtrain20435,4,This place is pretty consistent when it comes to quality of the food and service. They are super-busy on Saturdays so expect to wait a bit for both seating and placing your order. Eat the pancakes when they're hot or they get a bit chewy!,positive
tr865,8/19/2013,revtrain20436,4,"breakfast is always very good, the lunch menu is even better",positive
tr865,9/9/2013,revtrain20437,1,"I hate leaving bad reviews, but I feel I must, in this case.  I will absolutely never eat here again. 



I've eaten at this location with my mother several times, as she enjoys talking with the  owner's family, who are from the old country (Italy/Sicily). I've never been terribly impressed with the food, and the spuds/fries are just awful. 



I hadn't been back for over a year, and I was nearby and decided to give the place another chance. Big mistake. I ordered one of the cheeseburgers and went to take a bite when I noticed tiny green flecks in the interior of the bun. I inspected the bun more thoroughly, and saw a larger (about 1/4 inch diameter) patch of light green mold. 



I called my server over and informed her of the problem and that I would not be paying for the meal. She was very apologetic and offered to replace my meal with something else from the menu. My appetite was gone at this point, so I elected to leave. As I was gathering my things, I saw my server showing the manager (one of the managing family) my burger. The manager actually said to my server: ""I don't know what that is, but it isn't mold."" 



Really? I know what moldy bread looks like when I see it, and I'm sure as heck not going to eat it!! I just hope that the manager didn't take my bill out of the server's check.",negative
tr865,9/20/2013,revtrain20438,3,"Pretty good hidden little spot for breakfast in Summerlin.  Really, it is kinda hidden.  If I didn't see the bunch of people coming out of this little place on a Sunday morning I might have never thought to look in this corner of the strip mall!  It's located in the Smith's shopping center off of Rampart and Lake Mead.  



Seems like this Omelet House is owned by a family that is from Chicago, so the decor reflects as much.  I have no problem with that, the home of Michael Jordan and the Chicago Hot Dog (one of my fav sinful snacks) are OK with me.  It was super busy on a Sunday morning, good mix of locals and what seemed to be a bunch of church goers.  Praise be!  Hallelujah!  I got the Spirit inside me!  Sorry, sorry...too many Madea movies lately.



After a short wait we were seated by our nice hostess.  I'm thinking she may be one of the owners, her native Chicago accent was present!  A few short minutes later our waitress presented herself and brought us our drinks of water and coffee.  



The menu at The Omelet House is almost typical with lots of other breakfast joints here in Vegas.  Lots and lots of breakfast items, with a mix of burgers, sandwiches, salads, and soups.  I know this place does dinner as well, but I didn't get to go through that menu so we'll just focus on breakfast and lunch.  I really like how this Omelet House has a sprinkling of Chicago in their menu, they have some good looking stuff.  Specialties like Chicago dogs, and Italian beef sandwiches can be had for your meal.  There are a number of omelettes and breakfast specials to choose from, it can be overwhelming.



I stuck with what I like from these breakfast joints, a Club Sandwich.  Yes, a Club Sandwich.  In this case at The Omelet House, a California Club.  Comes with turkey, avocado, lettuce, tomato, and mayo on white or wheat bread.  Also a side of potato spuds (think chips), fries, soup or salad.  I don't know what it is about a Club Sandwich that I like so much.  Might be the nostalgia of when we used to go to restaurants as a kid my Mom would always order a Club Sandwich and share some with me.  Might be that 3rd layer of bread that made a Club Sandwich seem so darn special.



Anyway, the Club Sandwich at The Omelet House was good.  A nice sized portion, big looking sandwich.  The bread was nice and toasted, the veggies were fresh, and the fries were tasty.  Not the best Club Sandwich I've ever had because this one needed more mayo (lots please), and some bacon!  This sandwich would have been off-the-cuff with some crispy bacon!  It was just missing a punch of salt.



The wifey had a corned beef omelet with potato spuds.  Large omelet!  Very tasty too.  The salty corned beef went great with the delicate eggs.  Add some Tabasco and it was some good eats.  But I have had better omelettes elsewhere.  Breakfasts also come with your choice of toast, english muffin, pumpkin nut bread, banana nut bread, or tortillas.  We got the banana nut bread and it was yummy.  Not too dry, lots of bananas!  



It's a tad pricy to eat at The Omelet House I'm guessing because it is Summerlin after all.  Much of the menu ranges from the $7 - $10 area for entree type dishes.  So if you're a cheapy look at the menu accordingly.  Service is fast since you will probably be eating with a million other people.  But they are nice for the most part.  Probably be back here again for a meal, just wouldn't be my top choice.",positive
tr865,10/17/2013,revtrain20439,1,"The food was great,  but the wait staff and management were by far the worst I've encountered.  The simple task of splitting the check, was out of their grasp. 4 times and we finally got a bill that was accurate. Unfortunately we had to deal with the attitudes and the idiotic second grade math. Make sure you bring your calculator to double check the math.",negative
tr865,10/17/2013,revtrain20440,5,"A great place for omelets!  They have a great selection, even some healthy options. I had the egg white omelet. It was huge and stuffed with spinach and mushrooms. I tried a side of pumpkin bread and it was served warm with a side of butter. So good!

We had great service, and were in and out under an hour.",positive
tr865,10/17/2013,revtrain20441,4,"I had the lobster Benedict and I liked it. Tasted like real lobster, not shy on the lobster or avocado. my hubby had the Kitchen sink and he liked it. All in all I would be back to this hidden gem. Nice family owned restaurant. We went on a third around 3:30pm and it was good.",positive
tr865,12/1/2013,revtrain20442,4,"Eggs Benedict with lobster was great! Service was great, decor was old .. Price was just right fr the food quality",positive
tr865,12/28/2013,revtrain20443,4,The food was delicious I had the California Omelette I highly recommend it! The staff is very nice and attentive will definitely come back.,positive
tr865,1/11/2014,revtrain20444,5,I have been coming here for about 2 years due to one item on the menu.  The ham and bean soup is INSANE.  The best soup in Vegas hands down.   The rest of the menu is awesome as well but get the SOUP.   Sick.,positive
tr865,1/22/2014,revtrain20445,4,Unpretentious place - family owned . Good breakfast but also a place we like to go for salads and soups for dinner ( although they close a little early - 7pm:((.  Great service !  Try the fried zucchini - good stuff,positive
tr865,2/4/2014,revtrain20446,3,"I was surprised about how busy this place is, given it was breakfast and on a Sunday, however, it just never looked that busy to me from the outside. We went on around 10 am - the wait was 20 minutes for two people. However, there were two open seats at the counter with no waiting so we sat there. They told me that it was always that busy on weekend mornings. 



I had the St. Paddy's Day Omelet. Per the waitress the omelets were the best thing to get, made with six eggs. It was a little under $11. It was huge and could feed two people. The St. Paddy's Day omelet contained corned beef hash and cheddar cheese.  The omelet itself wasn't that impressive, other than the size, it tasted okay but a true omelet should be fluffy and a little soft in the center. This had more than consistency of a frittata, eggs were overcooked and was more dense than fluffy. 



The I picked the spuds that went with it. I think that they cut potatoes on a mandolin and fried them.  There was no vegetables, such as onion and green pepper like you may expect in a country potato, the slices were inconsistent as to thickness which in turn made them inconsistent as to how they were cooked. Some were really crispy like a potato chip and other thicker slices were undercooked and greasy in the center. 



Also, the entree came with banana bread, this was tasty, not sure if it was homemade or a box mix though. Some place you can easily tell box mix but either I was really hungry or my palette was off that I just wasn't sure.  



There is a 2 for 1 coupon in the entertainment book up to $7.00 off. So for two people with two omelets our total was around $18.00, I also had coffee which was $2.50. 



I debated between the two and three stars, the food was ""meh"" but the portion size was good and the waitress was very accommodating and nice. Also, she was relatively attentive considering how busy they were and it appeared that they were understaffed. Also, as a side note it took forever to get our food - they warned us they were back up after we ordered.",positive
tr865,2/13/2014,revtrain20447,4,Banana bread was delicious and the Mediterranean omelet with shrimp and lobster inside was amazing.,positive
tr865,3/18/2014,revtrain20448,5,Finally! A breakfast place just like back home! I'm all about Chicago; it's food and it's people.  I ordered the French Toast and my guest had the Pancakes.  Both items were fluffy and served with warm syrup.  Very friendly service - family oriented atmosphere - Chicago ambiance.,positive
tr865,3/21/2014,revtrain20449,5,Great breakfast place!  Yummy homemade pumpkin bread and awesome selection on omelette's.  Very generous portions! Can't wait to come back next time I'm in Vegas!,positive
tr865,4/15/2014,revtrain20450,2,"This place has a large menu of items to choose from, but just average food. The service isn't the best and not much for kids to choose from either. I don't understand when waiters try to stick it to you either. When I ordered for my kids, he put down all the items as individual side orders instead of as a combo as it is on the menu. He stated that its because the side order is a bigger portion, well geez... I didn't think that was necessary for a 7 year old girl AFTER I just asked him for suggestions on menu items that have SMALLER portions. Then when the bill came, the kids drinks were rang in as adult ones.  I'll stick to other breakfast places in the area. The stars were only given for the wide variety of menu options, not much else positive to say about this place.",negative
tr865,4/24/2014,revtrain20451,5,Great breakfast place the chorizo omelet is my favorite so far. Huge portions and unbelievably cheap price for what your getting. The pumpkin bread is great also. Nothing is better then the fried zucchini as an appetizer it's crazy good a must try.,positive
tr865,5/30/2014,revtrain20452,4,"Great service, food and a comfortable atmosphere. The omelets are huge, you really get your money's worth.",positive
tr865,5/30/2014,revtrain20453,3,Gr8 omelets and Italian food.  Neighborhood breakfast/lunch spot w/decent service.  Food seems sometimes inconsistent.  Can have gr8 baked ziti and then awful chicken picatta.  Nice lunch specials.  The Pilgrim sandwich is my favorite.  Good ambience and business can be conducted.  Go w/smaller omelette.  Family friendly.,positive
tr865,6/17/2014,revtrain20454,5,"Love this place, spuds are delish and the dinner specials are only at this location.  My favorites are Farmer Juan and Country club omelettes",positive
tr865,6/21/2014,revtrain20455,5,"This is our spot.  It's a family owned restaurant with a family atmosphere.   We come in every weekend for the food, because it is phenomenal,  but also for the service which is better than any other restaurant in this town.  Hands down!  The price is great.  The staff is friendly.  The owner or his son are the ones who greet you.  It is the absolute best!  Get the Chili Verde omlet and Spuds.  I swear to you it is amazing!!!!",positive
tr865,6/28/2014,revtrain20456,5,"For a home style weekend local breakfast joint, this places kills. Great friendly service. Potato slices are interesting and the large whole eggs are a beautiful bright orange color - showing their good quality. Avoid the steak though.",positive
tr865,7/2/2014,revtrain20457,5,"This is a bit overdue and reflects several trips to the Omelet House. The service is good, the omelet selection is huge, and the several I've had are each delicious. I'll continue to frequent this place whenever I'm in the mood for a good breakfast. Be warned that the Sunday brunch crowd can be large. That said, they do a pretty good job of moving people through.",positive
tr865,7/10/2014,revtrain20458,5,"We love this place. The food is created with quality ingredients, and never disappoints. The Italian beef is out of this world, but so is everything else on the

menu.  We are always greeted with a smile which  is something you don't always

see in Vegas.  The service is the best ever!

This is our new favorite place hands down.",positive
tr865,7/28/2014,revtrain20459,5,"I went here for breakfast with my family. I had the yummy mushroom chicken sandwich. Food was great, good service, good prices will be back soon!",positive
tr865,8/9/2014,revtrain20460,5,"I went with my family one morning and it was great! The portions are huge! Good food, good service and low prices!",positive
tr865,9/7/2014,revtrain20461,4,Haven't been here for awhile   The corned beef hash and home cut potatoes are still great. The service is always friendly.,positive
tr865,10/18/2014,revtrain20462,5,"My ladies group of 12 met here for a lunch last Tuesday.   They were VERY accommodating, and efficient.  Had the tables setup in no time, wait staff was impressive.  While the entire place was packed, we felt like we were the only people they needed to take care of.   Superior service!     Try the Ham and Bean Soup and Garlic Toast, you will not be disappointed..",positive
tr865,10/27/2014,revtrain20463,1,"My family and I have been going to the Omlet House for several years, however I had an experience that caused me to never return.  My husband, son, and I went to have breakfast one Saturday morning.  We arrived and were seated at approximately 8 am.  I had a meeting and had to leave around 9.  I ordered Eggs Benedict and at 8:45 our food was finally delivered.  The plates were too hot to touch, suggesting the food had sat under the heat lamp for quite some time.  When I cut into my eggs they were hard cooked.  I tried to flag down the waitress, but had to wait about 10 minutes to finally get her attention.  When she finally came over I asked her to please remove it from the bill.  She told me if I ate even one bite she was unable to.  I hadn't eaten even a bite.  The owner came over and gave me a $7 off card for our next visit.  I thanked him but told him I just wanted the meal taken off and didn't need a coupon off our next meal.  It was a simple mistake and unfortunately didn't have time to have the eggs remade.  No harm, no foul.  He insisted I take the coupon.  I had to leave so my husband paid the bill.  Later in the day I looked at the receipt and saw I was charged for the Eggs Benedict after all!  I went back to the restaurant and tried to explain the situation.  The owner came up to the cashier and said he had given me a $7 off coupon.  The improperly prepared food had cost $10.99.  I asked for her to refund the money plus tax.  The owner took $10 out of his pocket and tossed it on the counter and asked for his coupon back and rudely suggested that I order something else IF I come back.  As I turned to leave the cashier said to the owner, loudly enough for me to hear, that she couldn't believe I was making such a big deal over $10 and that if I couldn't afford to go out to eat then I shouldn't go out to eat.  I left this restaurant feeling really horrible.  Twice a month for the past 3 years we have eaten there, we have spent about $40 per meal.  Yet I was treated so poorly when I asked for a wrong to be righted.  I will not return and hope that they treat other customers better than me.",negative
tr865,10/30/2014,revtrain20464,5,"We have been customers for several years.  The restaurant has only improved over the years.  Food is always consistent. Very tasty.  If you are dissatisfied with anything about your food, they quickly work to prepare a new meal for you.  Our picky granddaughter always orders the eggs Benedict and says it is her favorite.  Lunch and dinner are very good too. Servers are professional and friendly as are the owners who are almost always in the restaurant ready greet and even serve you.",positive
tr865,11/1/2014,revtrain20465,4,"They have a great selection of omelets...lots to choose from.  My husband had the chili verde one and I tried the ham and cheese. The omelets were very good and flavorful...full of the meats and pretty good sized. I would have liked them to be a little warmer...the cheese wasn't completely melted but they tasted great nonetheless. I love the ""potato chips"" they serve instead of the breakfast potatoes you get at every other breakfast spot. I'm really picky about my sourdough toast...don't judge me!  But they nailed it...just the right amount of brown and butter!  (More jelly options would have been nice though) The service was top notch and they have a loyalty rewards program which is nice. We will definitely be returning to this little tucked away gem!",positive
tr865,11/17/2014,revtrain20466,3,"As other reviewers stated, service is spotty (polite, but mostly absent, which is strange in a place this size).  Food is good: omelets are LARGE - clearly can be split by 2 regular size folks.  Well prepared and full of good stuff.  



Our sides of the banana bread and pumpkin bread were clearly warmed over which was a little embarrassing for the waitress (who danced around the subject)  But the main course, which was the reason for visiting, hit the mark.



Not easy to get in and out of since you pay at the register (paying during our visit turned into a 10 minute ordeal - it happens).  But, as Yelp says, A-OK.",positive
tr865,11/19/2014,revtrain20467,5,"Been going here for the last 5 years and I love it every time. It's the consistency of the food and the fact that it's great food for the price. It's similar to Cheers where, if you're a regular, ""everyone knows your name"". Stuffed French toast, Popeye Omelet, any club sandwiches! Thanks Iggy. See you soon!",positive
tr865,11/24/2014,revtrain20468,4,"Staff and service were top notch, owner was very nice.

I had the Eggs Benedict and added a side of banana bread. The Eggs Benedict was delicious, loved their ""potato chips"", dip those in the Hollandaise....yum!

My husband got the Chili Verde Omelet and they were accommodating and allowed him to add jalapenos to it. It was tasty as well. Our friends enjoyed their breakfast as well. I'm surprised more people don't know about this place. the dining room is large. We went on a Sunday morning about 9:30 and it was half empty but there were plenty of people both coming and going, so they were busy. The crowd was mainly older folks but it's because it's location is so close to Sun City.

I would go back again if given the chance.",positive
tr865,12/31/2014,revtrain20469,5,"Great little breakfast & lunch diner. The service was really really good. Menu is big and choices for everyone. I got lunch and my husband got breakfast. Fast, friendly, and good food. Nice surprise and perfect meal for our long drive home on New Years Eve.",positive
tr866,12/14/2008,revtrain20470,4,"winchell's is a dying breed. with krispy kreme & dunkin donuts poppin up all over las vegas there aren't many left but the make the largest, freshest and cheapest donuts around. great coffee too! they usually give kids a free donut or some donut holes.",positive
tr866,7/2/2011,revtrain20471,3,"Yeah I know, a commercial establishment which I normally don't visit, however this location deserves a good Yelp! 



Open 24/7, all donuts fresh fried and glazed. 



I walked in and looked at the display rack of fresh donuts, literally saw them glistening with their generous freshly just glazed icing. 



$7.99 for a dozen, well 14 donuts to be exact, not sure if that is standard or just because I walked in with two nice big plump donuts of my own? Anyhow that is a steal for fresh, moist, melt in your mouth donuts at 2am. 



Service is great, I mean really I don't expect mind blowing service from a donut shop, much less at 2am. Also does not take much skill or thrill to fill a box with donuts. 



The gentleman working this particular early morning shift had lots of spunk and vigor. He is one with tons of personality, joking and told me my total was 7 million dollars, you know those funny types. Really refreshing considering he works graveyard! 



Yay Winchell's, (S. Jones location) as I can not speak for the rest as a lot of them are franchise now. 



This location rocks!",positive
tr866,7/4/2011,revtrain20472,2,"This Winchell's location is just ok. Growing up in LA, Winchell's was my donut joint of choice for quite some time, but this one isn't as amazing as the ones I remember back home. 



I usually only end up here after a late night of grubbing down in Chinatown and craving some sweet to balance out the savory. The donuts are ok, but you can tell they don't bake fresh throughout the day. The staff is friendly and there is usually quite a selection, but not the best donut. 



It's good for what it is, but if I'm really craving a good donut, I'll be heading elsewhere.",negative
tr866,1/14/2012,revtrain20473,2,"I went to the Winchell's on N. Decatur.  Not the best part of town so you might want to consider that if going here.  Service was friendly, place was clean.  Hadn't been to a Winchell's in a long time so bought a dozen (yes, their dozen is actually 14 which is nice).  Tried their cinammon buns, didn't like them.  They taste more like apple fritters than cinammon (couldn't taste any cinammon at all ). I'll stick with grocery store cinammon rolls and skip the Winchells.  (they are large, but tasteless and really nor worth all that dough in your stomach!).  Prices are okay.  The other donuts were very ""meh"" and had a somewhat artificial flavor at times.  They seemed fresh so no complaints there.  I just don't care for winchell's flavors or the ""off"" taste or aftertaste  some of their stuff has.  These are the kind of donuts that would  be okay as a breaktime treat for  a bunch of hungry workers who need a sugar fix or a  crowd  of little kids who  love to gobble  dough and sugar washed down with Kool-Aid.

Also, if you're on a budget, the prices won't break your bank like at Krispy Kreme (which I far prefer but can no longer afford).  I won't be going back to Winchell's and will continue to look around for a place with the right combination of flavor, variety and price.  But for what it is and the niche it serves, Winchells is good enough...but I've had way better!",negative
tr866,1/26/2012,revtrain20474,3,"Nothing fancy here.  Good array of donuts.  While it wasn't anything special, quality was acceptable, and we got there early in the AM so everything seemed fresh.  Friendly service, even though we were the only people in the store speaking English.  We sat and ate a donut in the clean and bright in-store eating area, then took the rest of the dozen to meet up with family.  Everyone was happy with their donut and no complaints.",positive
tr866,8/1/2012,revtrain20475,2,Update: This Winchells that I reviewed  on N. Decatur  has now closed and is now Dulce Donuts.    I hope to go over to Dulce Donuts soon and try them.  (the two stars are for the Winchells that was here. I just wanted to update so everyone knows that it is now closed),negative
tr866,12/10/2012,revtrain20476,4,"Like a crackhead chasing the dragon, they got me on the come back. I find myself coming back for their breakfast bagels. This Winchell's is almost on the way to work, so I've been frequenting this place for a couple of weeks now. 



I ended up going here to pick up some donuts for work because I over slept. I'm really glad my ass was late that day. I get two dozen donuts for the heads at work and I pick up an egg, ham, and cheese in a sesame bagel. Simple and solid. The sesame bagel sets this breakfast sandwich off. I've also tried their chorizo in a sesame bagel.  Also very tasty.



Winchell's still has my favorite donuts and now my favorite breakfast sandwich. 



EYE LIKA!!!",positive
tr866,1/18/2013,revtrain20477,3,Winchells has the best donuts in my opinion. Theres nothing special about this particular shop. There chillas are my favorite though :),positive
tr866,2/21/2013,revtrain20478,5,"Yes, I just gave this donut house a five star rating.  Winchell's is benefiting from the wave of nostalgia that came over me when I walked in with my pal Matt after dinner at Wendy's Noodle House.  It was already 8:30pm, but the cases were FULL of fresh donuts.  I remember having Winchell's all the time when I was growing up in SoCal and they were everywhere.  I'm sure I've driven by this one, but never stopped in until tonight.  Matt told me they're open 24 hours, too--curses!  I don't need to know that.  He's just paying me back for telling him that Keebler Grasshopper cookies are the same thing as the Girl Scouts' Thin Mints and can be had year-round.  Now we're even.  Four donuts for $2.99 cannot be beat and the memories that Winchell's brings back are priceless.",positive
tr866,2/26/2013,revtrain20479,5,"The main baker there at night not only keeps a great variety of donuts available, but he is entertaining. It must be hard to works as hard as bakers do and stop what your doing to help people who sometimes take forever to choose (ok ...I'm talking about myself) and still greet them with a smile and even joke about the total at the register.

this place has never been a disappointment. yeah they are just donuts but when they are warm and fresh...fugget-about-the--diet!!",positive
tr866,4/19/2013,revtrain20480,4,"After attempting to purhase a double dozen at Krispy Kreme and they advised  me no glazed due to the machine was broken I headed directly over to this location.



Winchell's donut's are bigger and have more density which I feel tops KK. Anyway, I ended up coming in two mornings back to back for the Winchell's dozen. 



My clients were happy!",positive
tr866,4/19/2013,revtrain20481,5,"These donuts are the best around.  I drive ""past"" Krispy Kreme almost every time I go to Winchells.  Their donuts are tastier, larger and staff is always friendly.  Next going to try a sandwich, but, will save room for a donut!",positive
tr866,9/8/2013,revtrain20482,5,"Winchells Donuts is the definition of guilty pleasure for me and gets all 5 stars.



Located interestingly in Chinatown, this donut shop is open 24/7. This Winchells keep a great assortment of fresh donuts on hand at all hours of the day. In addition there are some nice breakfast sandwiches, bagels, and coffee based drinks if you are looking for something a little less sweet.



Though it may seem off to comment on the service of a donut shop, the staff working here seems to really enjoy their jobs. The older gentleman working late nights is fun to talk to and has a great attitude towards his customers.



There is really nothing I can complain about, great donuts, friendly service and a convenient location.",positive
tr866,1/30/2014,revtrain20483,4,"I have been to this Winchell's on quite a few occasions since my initial review. I always end up here in the evening when most other donuts in the area are already closed.



The donuts have always been fresh and the service is always so friendly. The guys who work here are so nice, I really have to hand it to them.",positive
tr866,4/16/2014,revtrain20484,3,Better than DD in my opinion. Only having 1 French crueler left when I get there gets you 3 stars instead of 4.,positive
tr866,6/25/2014,revtrain20485,4,Smells really good outside of Winchells. Got a half dozen for only $5. Donuts look fresh and delicious. Hope they taste as good as they look.,positive
tr866,7/12/2014,revtrain20486,5,"Wanted some donuts and debated for awhile on where to go. I decided to try this location, and was very satisfied. The donuts were big in size, looked very yummy and tasted delicious. The price was right @$8.99 a doz ( their doz comes with 14) made me even happier, but what was even greater is the excellent customer service. I will certainly make here my only stop for donuts!",positive
tr866,11/18/2014,revtrain20487,4,"Breaking my no-chain-reviews rule once again, it was just nice that after a piss-poor experience at Umami Burger, we found the exact opposite when stopping in for some late night donuts at Winchell's. The crew is always smiling and the donuts are still fresh even in the late hours. There's not much to say, really. The donuts are tasty and the service is pleasant. That's all you really need to succeed.



Certain places should take a look and revisit their policy.",positive
tr867,12/27/2006,revtrain20488,3,"i'm not sure what i love about this place.  but every visit to pittsburgh seems to include a stop by this cheap take-out eatery on the southside.



its menu is simple:  pretzels.  you can get a bag of five hot, soft pretzels for $2.  however, the main attraction are its pretzel sandwiches.  the choices vary depending on the day, such as chicken salad, the club, buffalo chicken, tuna fish and more!  that said, the owner is sweet and made me a custom order of buffalo chicken once because of an undying craving.  the price varies based on whats in between the pretzels, but they all seem to be little more than $2.  yes, this place is CHEAP.



there's no where to sit down.. and there can be a line during prime lunch hours.  but if you love pretzels, this unique eatery is worth stopping by.",positive
tr867,12/20/2007,revtrain20489,5,"This is THE BEST place to eat in Pittsburgh.  I wish I could give this place 10 stars.  I love pretzels!  I love this place.  I love that they won't wait on you if you are talking on your cell phone.  I love that lunch is less than $3.

My second favorite food to pretzles is probably rice krispie treats - and they sell those too.  LOVE LOVE LOVE!!!!! I am adding some pictures of fresh pretzels!",positive
tr867,10/26/2008,revtrain20490,5,"After having had a terrible pretzel from the Reading Terminal in Philadelphia, we happened to park right in front of this shop when we were going to explore Carson Street. You walk in and there are just pretzels behind the counter, kind of like what we're used to seeing with bagel shops here on the West Coast. Each one was $.50. You can't beat it. We shared one since we were on an eating mission and it was a darn good pretzel. Lots of locals inside just grabbing pretzels here and there to go.



TY wanted to take some back to LA, so we asked how well they kept. We were told that you could take them back and throw them in the freezer, but since we were homeless, having checked out of the hotel already, we had to forgo any extras.",positive
